7.0,47.0,107.0
7.05882352941176,49.0588235294118,109.882352941176
7.11764705882353,51.1176470588235,112.764705882353
7.17647058823529,53.1764705882353,115.647058823529
7.23529411764706,55.2352941176471,118.529411764706
7.29411764705882,57.2941176470588,121.411764705882
7.35294117647059,59.3529411764706,124.294117647059
7.41176470588235,61.4117647058824,127.176470588235
7.47058823529412,63.4705882352941,130.058823529412
7.52941176470588,65.5294117647059,132.941176470588
7.58823529411765,67.5882352941177,135.823529411765
7.64705882352941,69.6470588235294,138.705882352941
7.70588235294118,71.7058823529412,141.588235294118
7.76470588235294,73.7647058823529,144.470588235294
7.82352941176471,75.8235294117647,147.352941176471
7.88235294117647,77.8823529411765,150.235294117647
7.94117647058824,79.9411764705882,153.117647058824
8.0,82.0,156.0
9.47058823529412,83.8235294117647,157.470588235294
10.9411764705882,85.6470588235294,158.941176470588
12.4117647058824,87.4705882352941,160.411764705882
13.8823529411765,89.2941176470588,161.882352941176
15.3529411764706,91.1176470588235,163.352941176471
16.8235294117647,92.9411764705882,164.823529411765
18.2941176470588,94.7647058823529,166.294117647059
19.7647058823529,96.5882352941177,167.764705882353
21.2352941176471,98.4117647058823,169.235294117647
22.7058823529412,100.235294117647,170.705882352941
24.1764705882353,102.058823529412,172.176470588235
25.6470588235294,103.882352941176,173.647058823529
27.1176470588235,105.705882352941,175.117647058824
28.5882352941176,107.529411764706,176.588235294118
30.0588235294118,109.352941176471,178.058823529412
31.5294117647059,111.176470588235,179.529411764706
33.0,113.0,181.0
34.9411764705882,114.941176470588,182.058823529412
36.8823529411765,116.882352941176,183.117647058824
38.8235294117647,118.823529411765,184.176470588235
40.7647058823529,120.764705882353,185.235294117647
42.7058823529412,122.705882352941,186.294117647059
44.6470588235294,124.647058823529,187.352941176471
46.5882352941176,126.588235294118,188.411764705882
48.5294117647059,128.529411764706,189.470588235294
50.4705882352941,130.470588235294,190.529411764706
52.4117647058823,132.411764705882,191.588235294118
54.3529411764706,134.352941176471,192.647058823529
56.2941176470588,136.294117647059,193.705882352941
58.2352941176471,138.235294117647,194.764705882353
60.1764705882353,140.176470588235,195.823529411765
62.1176470588235,142.117647058824,196.882352941176
64.0588235294118,144.058823529412,197.941176470588
66.0,146.0,199.0
67.4117647058823,146.823529411765,199.352941176471
68.8235294117647,147.647058823529,199.705882352941
70.2352941176471,148.470588235294,200.058823529412
71.6470588235294,149.294117647059,200.411764705882
73.0588235294118,150.117647058824,200.764705882353
74.4705882352941,150.941176470588,201.117647058824
75.8823529411765,151.764705882353,201.470588235294
77.2941176470588,152.588235294118,201.823529411765
78.7058823529412,153.411764705882,202.176470588235
80.1176470588235,154.235294117647,202.529411764706
81.5294117647059,155.058823529412,202.882352941176
82.9411764705882,155.882352941176,203.235294117647
84.3529411764706,156.705882352941,203.588235294118
85.7647058823529,157.529411764706,203.941176470588
87.1764705882353,158.352941176471,204.294117647059
88.5882352941177,159.176470588235,204.647058823529
90.0,160.0,205.0
91.7647058823529,161.823529411765,205.529411764706
93.5294117647059,163.647058823529,206.058823529412
95.2941176470588,165.470588235294,206.588235294118
97.0588235294118,167.294117647059,207.117647058824
98.8235294117647,169.117647058824,207.647058823529
100.588235294118,170.941176470588,208.176470588235
102.352941176471,172.764705882353,208.705882352941
